"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"LINC00882",-14.7625636672326,54.4666666666667,-1.18819864414101,0.238894375540481,0.335772765937352,-4.58488810965916,"Not Significant"
"ELF5",30.4449066213922,71.3086956521739,1.18780493923973,0.239048444828352,0.335967204277383,-4.58491292874505,"Not Significant"
"C2orf15",21.2429541595925,69.5086956521739,1.18768705734844,0.239094589708856,0.335989415879956,-4.58492035852494,"Not Significant"
"IFNW1",-9.08191850594229,37.0144927536232,-1.18766497499914,0.239103234561401,0.335989415879956,-4.58492175024077,"Not Significant"
"ZSCAN23",-9.33943123938882,42.4420289855072,-1.18763295607171,0.239115769810379,0.335989415879956,-4.58492376815621,"Not Significant"
"RELL2",30.2041595925298,368.811594202899,1.18760381934935,0.239127177102371,0.335989415879956,-4.58492560438412,"Not Significant"
"OR7E37P",129.033276740238,996.28115942029,1.18731073848906,0.239241942752087,0.336128555447426,-4.58494407235123,"Not Significant"
"MEG8",-6.2949066213922,22.8913043478261,-1.18703769443791,0.239348898044085,0.336256704086799,-4.58496127395795,"Not Significant"
"GATAD2A",45.0917657045838,710.032608695652,1.18682153686916,0.239433594523886,0.336341967540141,-4.58497488916768,"Not Significant"
"SHC3",-16.8434422750424,160.95615942029,-1.18680242010774,0.239441086036443,0.336341967540141,-4.58497609317345,"Not Significant"
"POLM",30.095415959253,151.642028985507,1.18666410015528,0.239495296154863,0.336395990791148,-4.58498480426449,"Not Significant"
"DNAAF1",-10.7696943972835,53.754347826087,-1.18642590123435,0.239588671401814,0.336505014805244,-4.58499980332509,"Not Significant"
"BMS1P18",-6.03157894736843,13.7782608695652,-1.18628008609394,0.2396458446606,0.336563181720026,-4.58500898373694,"Not Significant"
"HPCA",-19.96740237691,128.955072463768,-1.18614472040259,0.23969892955262,0.336615599582806,-4.58501750532917,"Not Significant"
"TMEM26-AS1",-7.10398981324278,22.0021739130435,-1.18576141472691,0.239849292346182,0.336804611521954,-4.5850416304745,"Not Significant"
"NCK1-DT",22.9991511035653,315.55652173913,1.18568438025073,0.239879519559578,0.336824911192236,-4.58504647813486,"Not Significant"
"HCG22",-36.2938879456706,142.921739130435,-1.18547304210705,0.23996245968293,0.336919219738895,-4.58505977582765,"Not Significant"
"GGA2",-25.9244588285231,341.50018115942,-1.18517788028097,0.240078331174365,0.337059750124305,-4.58507834417022,"Not Significant"
"VPS9D1-AS1",-34.9409168081494,173.650724637681,-1.1850452810517,0.240130398690025,0.337110689858861,-4.58508668447199,"Not Significant"
"SV2A",-35.6635823429543,205.704347826087,-1.18496607099666,0.24016150584973,0.337132199318567,-4.58509166626099,"Not Significant"
"HLTF",225.596859083192,1544.31594202899,1.18485079596139,0.240206781537765,0.337173594038912,-4.5850989157509,"Not Significant"
"NKX1-1",-7.69609507640067,47.1260869565217,-1.18471296684623,0.240260923688528,0.337227428181907,-4.5851075827834,"Not Significant"
"PIF1",15.6079371816638,166.83115942029,1.18459574380978,0.240306978258848,0.337269904361846,-4.58511495332432,"Not Significant"
"TMEM273",-37.2717317487267,343.005797101449,-1.1844340962305,0.240370496767054,0.337336883917333,-4.58512511601037,"Not Significant"
"SPRED2",-56.3624787775891,533.527536231884,-1.1842949086763,0.240425199422915,0.337391483282423,-4.58513386562451,"Not Significant"
"ACTR8",20.9916808149408,403.855797101449,1.18393464172449,0.240566831011293,0.337568055841536,-4.58515650834233,"Not Significant"
"ASPH",222.736002641011,1547.45330112721,1.18370269465811,0.240658048047422,0.337673867166993,-4.58517108281838,"Not Significant"
"HAUS4",87.8584889643457,1059.78260869565,1.18310778813498,0.240892118768482,0.337980093321408,-4.58520845195286,"Not Significant"
"PHC2-AS1",-7.19753820033957,35.5942028985507,-1.18284789319581,0.240994427932622,0.338090922288683,-4.5852247718565,"Not Significant"
"CARD16",150.820345217883,1000.30241545894,1.18280141663882,0.241012726997776,0.338090922288683,-4.58522768996809,"Not Significant"
"TMEM92-AS1",-12.4215619694397,41.2333333333333,-1.18278649459493,0.241018602418186,0.338090922288683,-4.58522862685221,"Not Significant"
"MALAT1",-1009.08895373514,7432.84202898551,-1.18242204195693,0.241162134374462,0.338252567040964,-4.58525150571733,"Not Significant"
"DCLK1",-35.5082767402377,187.950362318841,-1.18241346763032,0.241165511932049,0.338252567040964,-4.58525204390072,"Not Significant"
"CDKL1",-7.56457272212786,47.5512077294686,-1.18202071560265,0.241320259424628,0.33842579766591,-4.58527669184913,"Not Significant"
"NOVA2",11.9448005093379,87.2815217391304,1.18201956407884,0.241320713239413,0.33842579766591,-4.58527676410425,"Not Significant"
"AMDHD2",-13.5290747028862,88.4427536231884,-1.18161564254179,0.241479936346594,0.338626854928051,-4.5853021051243,"Not Significant"
"TTC31",46.7112903225807,654.463768115942,1.18149661893969,0.24152686905237,0.338670431511488,-4.58530957084286,"Not Significant"
"DDX3Y",-78.9613327674025,273.014855072464,-1.18121520556845,0.241637860464835,0.338784631127347,-4.58532721965279,"Not Significant"
"LOC100421171",-8.65628183361629,22.1811594202899,-1.18117307830894,0.241654478909479,0.338784631127347,-4.58532986132601,"Not Significant"
"CDC42EP4",65.4401810979061,971.030917874396,1.18116947428718,0.241655900669289,0.338784631127347,-4.5853300873193,"Not Significant"
"TRAPPC6A",76.469439728353,611.465217391304,1.18092290746611,0.241753183738229,0.338898768959459,-4.58534554699513,"Not Significant"
"LOC101927450",-11.5301358234295,45.9565217391304,-1.18084669292745,0.241783259923752,0.338918684837987,-4.58535032502512,"Not Significant"
"LINC00560",-13.1868421052632,53.3376811594203,-1.18050895542095,0.241916572081664,0.339054903831275,-4.58537149499188,"Not Significant"
"F8A1",208.423853989813,1869.22608695652,1.18049095590341,0.241923678356637,0.339054903831275,-4.58537262307588,"Not Significant"
"SNF8",-102.749915110356,1459.78405797101,-1.18047984570328,0.241928064778986,0.339054903831275,-4.58537331937768,"Not Significant"
"TRAPPC3",81.2151103565375,1481.50942028986,1.18003500638188,0.242103738960095,0.339278842058449,-4.58540119351893,"Not Significant"
"LINC00963",23.7918505942274,146.889855072464,1.179893212371,0.242159754965052,0.33932933268984,-4.58541007645868,"Not Significant"
"TBC1D17",-34.4147707979627,361.398550724638,-1.17986337084162,0.24217154510739,0.33932933268984,-4.58541194580941,"Not Significant"
"ATP5MC3",-739.115619694399,9552.39275362319,-1.17966789475876,0.242248786304833,0.33938713493627,-4.58542418985994,"Not Significant"
"RALGPS2",-64.5747028862478,495.945507246377,-1.17961338903729,0.242270327070601,0.33938713493627,-4.58542760360561,"Not Significant"
"HOXD-AS2",19.9659592529711,90.5376811594203,1.17960611123622,0.242273203375777,0.33938713493627,-4.58542805941028,"Not Significant"
"TULP4",61.9520090548954,556.931400966184,1.17959128052129,0.242279064791171,0.33938713493627,-4.58542898824174,"Not Significant"
"FAM229B",-41.0633276740238,315.24347826087,-1.17955791240697,0.242292252955626,0.33938713493627,-4.58543107801092,"Not Significant"
"LOC105379524",37.3933786078098,230.957971014493,1.17946012785234,0.242330903565802,0.339409315840909,-4.58543720172155,"Not Significant"
"GRM5",-11.6241652518393,71.9961352657005,-1.17943743836474,0.242339872512901,0.339409315840909,-4.58543862257288,"Not Significant"
"UBXN8",-83.1224957555178,827.315942028986,-1.17931720323742,0.242387404343334,0.339453625872825,-4.58544615146477,"Not Significant"
"ALOX15",-15.1507640067912,39.3173913043478,-1.17914643094628,0.24245492624708,0.339525923536744,-4.58545684368023,"Not Significant"
"PIK3R5",-21.6924448217318,161.436231884058,-1.17882556284379,0.242581831322246,0.339651472165338,-4.58547692967629,"Not Significant"
"LINC02853",-3.06833616298812,14.4811594202899,-1.17882183884916,0.242583304462568,0.339651472165338,-4.58547716276475,"Not Significant"
"ZP1",-11.9142614601019,38.5159420289855,-1.1787730949251,0.242602587210059,0.339651472165338,-4.58548021363181,"Not Significant"
"DPEP1",190.092869269949,316.627536231884,1.17875892129407,0.242608194403813,0.339651472165338,-4.58548110073316,"Not Significant"
"RPP38",90.4108658743633,1094.07536231884,1.17871142000801,0.242626986944786,0.339655516529876,-4.58548407367906,"Not Significant"
"PRAMEF12",-22.9363327674024,83.1942028985507,-1.17856449680259,0.242685119580727,0.33971462927742,-4.58549326840967,"Not Significant"
"CDHR5",-151.459026598755,355.774879227053,-1.17818716037808,0.242834464950338,0.33990140699596,-4.58551687799091,"Not Significant"
"USP32P2",-71.9663412563667,717.855072463768,-1.17777771494251,0.242996593399278,0.340106051853226,-4.58554248871681,"Not Significant"
"MATN1",-14.9762308998302,76.5731884057971,-1.17772287410007,0.243018314678429,0.340114164258664,-4.58554591837666,"Not Significant"
"MORN3",-80.931154499151,409.134057971014,-1.17761257577947,0.243062005697612,0.340134558215956,-4.58555281581389,"Not Significant"
"FFAR4",-12.4353989813243,34.2579710144928,-1.17760567640338,0.243064738844029,0.340134558215956,-4.58555324724231,"Not Significant"
"ADAMTS9",-10.3376570458405,113.425507246377,-1.17749879069685,0.243107083795945,0.340171525167398,-4.5855599306694,"Not Significant"
"CEP120",37.9209252971136,521.577536231884,1.17730268903398,0.243184787250245,0.340257959991056,-4.58557219120199,"Not Significant"
"SPDL1",27.4671052631581,305.176811594203,1.17721593533599,0.243219168285967,0.34028377183645,-4.58557761455593,"Not Significant"
"NT5DC3",25.7451188455009,192.697826086957,1.17716448772214,0.243239558948074,0.3402859486466,-4.58558083059771,"Not Significant"
"FBXL15",43.4820882852293,317.172463768116,1.17713160916178,0.243252590625446,0.3402859486466,-4.58558288580151,"Not Significant"
"LINC02582",20.0028862478778,59.3289855072464,1.17681319427719,0.243378822833139,0.340440235737972,-4.58560278683816,"Not Significant"
"MIEF1",38.8622665534806,720.507246376812,1.17673812774396,0.24340858901788,0.340459574016299,-4.58560747779834,"Not Significant"
"NMNAT1",-20.797481607244,256.051690821256,-1.17652262435318,0.243494057256745,0.34055681603355,-4.5856209432227,"Not Significant"
"LINC02052",-10.9909168081494,29.6405797101449,-1.17635779694694,0.243559442041786,0.340613940968732,-4.58563124069483,"Not Significant"
"DAAM2-AS1",-14.4275891341257,88.0898550724638,-1.17631102702262,0.243577997329618,0.340613940968732,-4.58563416236945,"Not Significant"
"CD2AP",-269.681663837012,3032.65869565217,-1.17629905640874,0.243582746659898,0.340613940968732,-4.58563491014559,"Not Significant"
"ZNF707",-33.4192699490662,259.385507246377,-1.17617347904156,0.243632573375603,0.340661311351496,-4.58564275424583,"Not Significant"
"MIR23AHG",-85.454923599321,644.871739130435,-1.17595702543414,0.243718475239544,0.340759114611518,-4.58565627305227,"Not Significant"
"ASB9",-39.9734295415961,251.498550724638,-1.17525177976113,0.243998510185048,0.341122685866934,-4.58570030389111,"Not Significant"
"SREK1",-25.6592388228633,496.728502415459,-1.17522171244342,0.244010454276778,0.341122685866934,-4.58570218055251,"Not Significant"
"ARHGAP31",28.9470713073004,202.69347826087,1.1750292916411,0.244086902417713,0.341207224436123,-4.58571418951076,"Not Significant"
"LOC100289361",25.6042444821732,193.949275362319,1.17447464501954,0.24430735786666,0.341493045484538,-4.58574879478742,"Not Significant"
"SP2-DT",-43.9171477079797,539.878260869565,-1.17435215187896,0.244356064487055,0.341538774165579,-4.5857564352956,"Not Significant"
"MBTPS2",30.5450127334462,463.902536231884,1.17423079753437,0.244404325162772,0.341583873601291,-4.58576400404645,"Not Significant"
"PLEKHG6",84.2605263157897,547.104347826087,1.17412975987717,0.244444511435999,0.341609756417666,-4.58577030511505,"Not Significant"
"WASHC3",-114.026400679117,1309.03188405797,-1.17410380639863,0.244454834823767,0.341609756417666,-4.58577192358579,"Not Significant"
"LINC00354",-8.74664685908321,48.186231884058,-1.17404118640482,0.24447974415944,0.341622212510676,-4.58577582846119,"Not Significant"
"KANK4",-26.4224108658744,78.1130434782609,-1.17399520956308,0.244498034247422,0.341625418215387,-4.58577869537586,"Not Significant"
"MAP3K9",-26.7134974533107,255.054347826087,-1.17372393027621,0.244605972088623,0.34175387582734,-4.58579560905654,"Not Significant"
"NXF2",48.4072439162423,141.548309178744,1.17307587919431,0.244863959996494,0.342075524715028,-4.58583599905164,"Not Significant"
"SIGLEC10",53.6828522920204,266.378985507246,1.17306517685598,0.244868222214887,0.342075524715028,-4.58583666590561,"Not Significant"
"GBP3",-857.07741935484,4165.46376811594,-1.17276276809821,0.244988678844677,0.342221415009861,-4.5858555064284,"Not Significant"
"ZNF385D",-11.1952744765139,100.385024154589,-1.17262029733626,0.245045443077691,0.342267210392262,-4.58586438101903,"Not Significant"
"VHRT",-9.95305602716467,31.763768115942,-1.17260004047023,0.245053514730911,0.342267210392262,-4.58586564275079,"Not Significant"
"DPH7",-38.6030560271645,449.385507246377,-1.17248887479768,0.245097813761358,0.34230669686773,-4.58587256652695,"Not Significant"
"TMEM213",-21.4350169779287,75.6710144927536,-1.17230190187276,0.245172334600847,0.342375095467388,-4.58588421047048,"Not Significant"
"CLCN4",14.6057555178268,100.515362318841,1.17228555541332,0.245178850497646,0.342375095467388,-4.58588522838268,"Not Significant"
"PLCE1-AS2",-20.6100594227505,191.939855072464,-1.17215301472151,0.245231687409194,0.342426488917827,-4.58589348135524,"Not Significant"
"LOC285819",-14.0842105263158,79.8434782608696,-1.17185254373952,0.245351499416283,0.342571389450416,-4.58591218773197,"Not Significant"
"VPS54",63.2887096774193,1218.21594202899,1.17156372661625,0.245466704034881,0.342709838404455,-4.58593016440458,"Not Significant"
"CRABP1",-15.4363752122241,91.7391304347826,-1.17127941731399,0.245580148429647,0.342845811871615,-4.58594785650542,"Not Significant"
"CT55",-20.5943123938879,80.5130434782609,-1.17109992590206,0.245651788001029,0.342923409133798,-4.58595902392045,"Not Significant"
"SEMG2",36.2303056027165,77.0884057971014,1.17075776327999,0.245788395271043,0.343091683516579,-4.5859803078726,"Not Significant"
"ST20",28.4509762308997,396.184782608696,1.17049967652151,0.245891471555481,0.343213133652076,-4.58599635815499,"Not Significant"
"HCG26",-35.9984719864178,282.752173913043,-1.17038778125202,0.24593617060594,0.343253090813688,-4.58600331584909,"Not Significant"
"DOP1A",-17.1243421052631,325.544202898551,-1.17017853329924,0.246019774974076,0.343347339353156,-4.58601632532569,"Not Significant"
"DGLUCY",-81.156494057725,780.226086956522,-1.16993510752473,0.246117060610131,0.343460668024737,-4.58603145702245,"Not Significant"
"TBC1D13",46.0140916808152,401.171739130435,1.1694358242619,0.246316686488881,0.343716790156357,-4.58606248409638,"Not Significant"
"CFAP100",-16.104117147708,116.339130434783,-1.16916401512975,0.246425411298766,0.34384604136337,-4.58607937005376,"Not Significant"
"LINC02749",6.96680814940578,20.7884057971015,1.16867129842307,0.246622587712759,0.344077762066062,-4.58610997050565,"Not Significant"
"LOC105376292",-43.0492359932088,234.130434782609,-1.16866851733704,0.24662370097426,0.344077762066062,-4.58611014319279,"Not Significant"
"DIPK2B",-13.0121604414262,127.192753623188,-1.16847850357959,0.246699771510737,0.344161409638435,-4.58612194089784,"Not Significant"
"GJB6",54.3847198641766,40.0768115942029,1.16814549321163,0.246833130161429,0.344324961519114,-4.58614261280287,"Not Significant"
"STK38",49.3590831918508,542.436811594203,1.16805652857062,0.246868766029918,0.344352180530401,-4.58614813443864,"Not Significant"
"CYP11B2",-4.98064516129034,23.4376811594203,-1.16795463760138,0.24690958422193,0.344386624231176,-4.58615445787657,"Not Significant"
"TRIM41",-44.4352292020373,516.676811594203,-1.16786747223124,0.246944507077328,0.344412841223176,-4.58615986702737,"Not Significant"
"LOC100506639",-22.9082342954159,131.4,-1.16763099885103,0.247039268084397,0.344522505451121,-4.58617453978707,"Not Significant"
"AMY1A",-26.8056876061121,86.5826086956522,-1.16749313002373,0.247094527706051,0.344565032272194,-4.58618309304061,"Not Significant"
"PRKG1",-23.9627900396151,206.643961352657,-1.1674744164219,0.247102029043448,0.344565032272194,-4.58618425394314,"Not Significant"
